Day,Month,Year,Hour,Minute,Argonnessen,Cannith,Ghallanda,Khyber,Orien,Sarlona,Thelanis
17,3,2020,19,40,9,18,14,12,27,8,13
17,3,2020,19,45,7,18,14,14,25,10,16
17,3,2020,19,50,11,20,19,16,32,9,16
17,3,2020,19,55,11,16,18,15,29,7,18
17,3,2020,20,0,13,19,16,16,25,6,18
17,3,2020,20,5,13,17,15,16,28,6,17
17,3,2020,20,10,14,18,14,18,29,9,15
17,3,2020,20,15,14,17,11,15,27,8,13
17,3,2020,20,20,10,14,8,16,26,9,16
17,3,2020,20,25,11,9,10,12,23,8,16
17,3,2020,20,30,11,11,10,14,19,10,11
17,3,2020,20,35,11,12,9,13,19,10,10
17,3,2020,20,40,9,15,8,17,17,8,10
17,3,2020,20,45,9,14,10,17,20,10,10
17,3,2020,20,50,10,15,8,17,24,10,13
17,3,2020,20,55,11,16,11,20,25,9,15
17,3,2020,21,0,11,14,10,16,23,11,15
17,3,2020,21,5,13,13,12,16,21,11,16
17,3,2020,21,10,11,9,14,16,24,10,15
17,3,2020,21,15,9,11,16,15,25,12,16
17,3,2020,21,20,10,12,16,15,25,7,15
17,3,2020,21,25,6,12,16,13,23,8,13
17,3,2020,21,30,7,8,20,14,20,8,13
17,3,2020,21,35,8,11,21,16,21,13,11
17,3,2020,21,40,9,13,16,17,21,11,10
17,3,2020,21,45,7,12,15,16,20,9,7
17,3,2020,21,50,5,14,15,14,17,8,8
17,3,2020,21,55,7,11,11,11,19,10,9
17,3,2020,22,0,8,12,12,9,20,9,9
17,3,2020,22,5,8,13,11,13,21,9,10
17,3,2020,22,10,10,15,10,13,17,10,13
17,3,2020,22,15,9,14,11,15,19,9,13
17,3,2020,22,20,10,18,13,14,17,11,13
17,3,2020,22,25,10,16,14,13,21,15,11
17,3,2020,22,30,10,15,11,11,19,16,11
17,3,2020,22,35,11,17,11,14,19,14,11
17,3,2020,22,40,12,15,10,15,13,11,10
17,3,2020,22,45,14,17,10,15,12,11,11
17,3,2020,22,50,13,14,9,14,12,9,9
17,3,2020,22,55,12,16,7,12,14,13,8
17,3,2020,23,0,12,13,9,12,17,12,7
17,3,2020,23,5,10,9,7,10,14,10,10
17,3,2020,23,10,9,11,8,13,13,9,10
17,3,2020,23,15,7,10,9,11,17,11,11
17,3,2020,23,20,7,11,12,11,16,11,10
17,3,2020,23,25,8,9,12,11,15,11,9
17,3,2020,23,30,10,10,11,11,15,10,8
17,3,2020,23,35,8,8,9,10,15,8,10
17,3,2020,23,40,10,10,9,11,13,11,10
17,3,2020,23,45,12,9,6,12,12,10,10
17,3,2020,23,50,11,12,10,10,10,11,9
17,3,2020,23,55,9,12,10,10,10,11,9
18,3,2020,0,0,9,12,8,10,9,9,9
18,3,2020,0,5,10,15,10,11,13,8,8
18,3,2020,0,10,10,12,10,8,11,7,9
18,3,2020,0,15,11,15,10,8,12,5,9
18,3,2020,0,20,9,12,5,6,10,6,8
18,3,2020,0,25,10,12,8,7,10,9,7
18,3,2020,0,30,10,15,10,8,12,8,8
18,3,2020,0,35,9,11,9,8,13,9,9
18,3,2020,0,40,9,11,8,7,11,8,7
18,3,2020,0,45,9,9,13,8,12,10,6
18,3,2020,0,50,9,10,14,7,9,10,5
18,3,2020,0,55,8,10,10,8,8,9,3
18,3,2020,1,0,8,8,7,8,9,10,4
18,3,2020,1,5,7,5,7,7,7,6,4
18,3,2020,1,10,6,7,7,8,9,6,3
18,3,2020,1,15,7,8,9,7,10,6,4
18,3,2020,1,20,6,6,9,5,10,6,6
18,3,2020,1,25,4,5,8,7,8,9,6
18,3,2020,1,30,4,6,9,7,8,7,6
18,3,2020,1,35,4,9,9,7,12,9,7
18,3,2020,1,40,4,8,8,8,5,7,8
18,3,2020,1,45,6,7,8,9,12,6,8
18,3,2020,1,50,7,5,9,8,12,7,8
18,3,2020,1,55,8,7,8,7,11,9,8
18,3,2020,2,0,6,7,9,8,10,9,8
18,3,2020,2,5,5,9,7,6,9,9,8
18,3,2020,2,10,6,8,7,5,11,11,9
18,3,2020,2,15,6,8,7,5,9,10,7
18,3,2020,2,20,8,7,4,5,8,8,7
18,3,2020,2,25,8,7,3,6,9,10,7
18,3,2020,2,30,7,6,3,6,5,11,7
18,3,2020,2,35,6,6,3,6,7,11,6
18,3,2020,2,40,7,3,4,6,5,12,6
18,3,2020,2,45,7,7,4,7,6,10,6
18,3,2020,2,50,8,6,5,6,6,10,6
18,3,2020,2,55,8,9,4,7,6,8,8
18,3,2020,3,0,7,7,4,7,5,10,8
18,3,2020,3,5,7,7,3,6,4,9,6
18,3,2020,3,10,8,9,5,6,4,9,6
18,3,2020,3,15,8,11,4,7,7,10,6
18,3,2020,3,20,7,10,3,8,8,10,7
18,3,2020,3,25,7,10,4,8,8,9,6
18,3,2020,3,30,7,10,4,8,6,10,7
18,3,2020,3,35,7,10,4,8,6,9,7
18,3,2020,3,40,6,10,4,8,8,8,6
18,3,2020,3,45,7,9,3,9,7,8,6
18,3,2020,3,50,7,9,4,9,7,7,6
18,3,2020,3,55,7,9,4,10,7,8,6
18,3,2020,4,0,7,6,4,9,8,13,8
18,3,2020,4,5,7,8,4,9,8,12,7
18,3,2020,4,10,6,9,4,10,6,11,6
18,3,2020,4,15,7,7,6,8,8,10,6
18,3,2020,4,20,9,6,6,8,8,10,6
18,3,2020,4,25,8,7,6,7,7,7,5
18,3,2020,4,30,4,8,4,7,6,8,5
18,3,2020,4,35,4,7,4,7,5,7,5
18,3,2020,4,40,4,8,3,8,4,4,4
18,3,2020,4,45,4,7,3,8,5,5,4
18,3,2020,4,50,2,7,2,9,5,5,4
18,3,2020,4,55,4,8,1,8,8,7,4
18,3,2020,5,0,3,7,1,8,5,5,4
18,3,2020,5,5,2,7,1,8,6,5,5
18,3,2020,5,10,4,5,2,7,6,4,5
18,3,2020,5,15,4,8,3,7,6,4,5
18,3,2020,5,20,5,7,5,5,9,6,6
18,3,2020,5,25,4,8,3,6,11,5,6
18,3,2020,5,30,5,9,3,7,12,5,7
18,3,2020,5,35,3,10,5,7,13,7,8
18,3,2020,5,40,3,13,4,6,14,8,8
18,3,2020,5,45,5,12,3,6,14,9,8
18,3,2020,5,50,4,11,4,6,14,12,8
18,3,2020,5,55,4,12,5,4,12,10,8
18,3,2020,6,0,4,10,6,4,14,10,8
18,3,2020,6,5,5,10,7,5,14,7,8
18,3,2020,6,10,6,9,9,5,17,8,8
18,3,2020,6,15,5,9,9,5,16,8,8
18,3,2020,6,20,4,9,8,6,18,6,7
18,3,2020,6,25,4,7,7,6,15,8,5
18,3,2020,6,30,5,7,9,7,13,8,5
18,3,2020,6,35,4,9,8,7,12,7,4
18,3,2020,6,40,3,9,10,7,13,13,5
18,3,2020,6,45,6,10,8,8,13,12,6
18,3,2020,6,50,5,11,9,12,12,13,6
18,3,2020,6,55,4,12,7,12,12,12,8
18,3,2020,7,0,5,11,9,10,10,11,9
18,3,2020,7,5,4,10,6,9,15,9,9
18,3,2020,7,10,5,10,6,7,11,11,7
18,3,2020,7,15,4,8,6,6,10,10,5
18,3,2020,7,20,7,9,6,7,12,9,4
18,3,2020,7,25,6,7,9,6,13,10,3
18,3,2020,7,30,4,8,7,5,12,12,3
18,3,2020,7,35,3,8,5,5,13,14,4
18,3,2020,7,40,3,10,8,6,13,11,4
18,3,2020,7,45,3,10,7,7,12,9,4
18,3,2020,7,50,5,10,9,6,13,7,4
18,3,2020,7,55,7,11,9,6,11,9,4
18,3,2020,8,0,8,9,8,7,10,8,5
18,3,2020,8,5,5,8,6,7,10,7,6
18,3,2020,8,10,4,8,8,8,11,6,5
18,3,2020,8,15,4,11,10,8,10,7,7
18,3,2020,8,20,4,13,8,8,11,7,7
18,3,2020,8,25,6,10,11,8,10,6,7
18,3,2020,8,30,8,10,10,7,8,5,6
18,3,2020,8,35,8,13,7,6,9,5,5
18,3,2020,8,40,8,15,9,4,8,8,4
18,3,2020,8,45,5,13,7,8,7,8,5
18,3,2020,8,50,5,12,7,5,9,11,6
18,3,2020,8,55,5,12,8,4,8,10,7
18,3,2020,9,0,4,11,10,5,8,9,7
18,3,2020,9,5,5,14,7,8,8,12,8
18,3,2020,9,10,6,15,8,9,11,11,9
18,3,2020,9,15,5,14,6,9,11,11,10
18,3,2020,9,20,5,16,6,9,11,12,9
18,3,2020,9,25,5,15,6,9,9,13,5
18,3,2020,9,30,8,15,6,11,7,14,6
18,3,2020,9,35,8,14,6,9,13,11,7
18,3,2020,9,40,7,15,6,9,14,16,8
18,3,2020,9,45,7,17,4,10,18,15,9
18,3,2020,9,50,6,16,7,10,15,13,8
18,3,2020,9,55,6,15,5,10,17,13,9
18,3,2020,10,0,5,17,5,12,15,13,9
18,3,2020,10,5,6,18,7,11,18,12,11
18,3,2020,10,10,5,20,6,10,15,13,8
18,3,2020,10,15,5,20,4,11,18,11,10
18,3,2020,10,20,8,18,6,10,18,13,9
18,3,2020,10,25,9,17,4,9,16,11,9
18,3,2020,10,30,7,15,6,10,15,12,7
18,3,2020,10,35,12,17,10,10,12,12,7
18,3,2020,10,40,9,17,8,13,15,13,7
18,3,2020,10,45,8,19,10,14,14,15,10
18,3,2020,10,50,10,21,9,13,12,15,9
18,3,2020,10,55,9,16,12,12,15,12,8
18,3,2020,11,0,8,21,9,11,15,11,12
18,3,2020,11,5,8,19,7,15,13,9,11
18,3,2020,11,10,6,21,6,13,9,10,11
18,3,2020,11,15,5,19,7,10,16,9,10
18,3,2020,11,20,6,22,7,10,17,11,12
18,3,2020,11,25,3,18,9,10,15,11,13
18,3,2020,11,30,4,16,11,11,14,12,10
18,3,2020,11,35,8,16,7,12,11,13,9
18,3,2020,11,40,10,20,11,10,9,13,9
18,3,2020,11,45,10,22,8,9,13,11,9
18,3,2020,11,50,11,20,10,11,12,11,9
18,3,2020,11,55,11,17,11,13,15,7,8
18,3,2020,12,0,8,14,11,14,17,6,10
18,3,2020,12,5,7,17,9,14,18,7,11
18,3,2020,12,10,9,23,11,14,20,10,10
18,3,2020,12,15,8,23,9,13,22,9,10
18,3,2020,12,20,9,21,10,14,22,8,12
18,3,2020,12,25,9,22,8,15,22,12,14
18,3,2020,12,30,10,22,9,18,19,12,13
18,3,2020,12,35,9,24,12,16,21,12,14
18,3,2020,12,40,11,24,12,19,20,8,14
18,3,2020,12,45,11,23,12,18,19,6,13
18,3,2020,12,50,11,21,11,17,17,9,13
18,3,2020,12,55,10,22,11,17,19,11,15
18,3,2020,13,0,10,20,11,17,24,10,12
18,3,2020,13,5,11,23,14,16,26,10,14
18,3,2020,13,10,13,23,12,17,24,9,15
18,3,2020,13,15,11,23,14,17,25,8,15
18,3,2020,13,20,9,23,14,15,24,9,15
18,3,2020,13,25,9,25,15,17,28,7,13
18,3,2020,13,30,11,26,15,16,24,6,13
18,3,2020,13,35,10,23,15,17,22,5,12
18,3,2020,13,40,11,25,13,16,26,7,12
18,3,2020,13,45,8,27,14,14,25,8,14
18,3,2020,13,50,8,25,13,14,17,8,15
18,3,2020,13,55,7,22,16,14,18,6,15
18,3,2020,14,0,5,22,15,16,17,6,11
18,3,2020,14,5,6,18,12,13,19,7,13
18,3,2020,14,10,6,16,13,15,18,7,14
18,3,2020,14,15,8,16,11,16,17,8,16
18,3,2020,14,20,9,15,12,14,19,8,16
18,3,2020,14,25,11,16,12,11,19,9,20
18,3,2020,14,29,9,16,13,15,19,10,15
18,3,2020,14,35,13,16,13,16,22,9,17
18,3,2020,14,40,11,17,14,15,23,8,17
18,3,2020,14,45,15,18,16,14,24,8,18
18,3,2020,14,49,16,17,12,14,21,8,15
18,3,2020,14,55,16,20,11,15,21,9,13
18,3,2020,14,59,16,16,12,15,17,5,13
18,3,2020,15,4,18,14,11,11,18,6,11
18,3,2020,15,10,15,12,10,13,24,10,12
18,3,2020,15,14,14,16,9,15,21,11,12
18,3,2020,15,19,14,19,11,12,26,11,9
18,3,2020,15,24,14,18,12,10,24,10,7
18,3,2020,15,29,14,17,15,11,24,11,10
18,3,2020,15,34,12,22,11,13,22,12,10
18,3,2020,15,39,13,22,10,15,27,11,12
18,3,2020,15,44,12,23,12,10,30,10,13
18,3,2020,15,49,13,21,10,10,30,9,13
18,3,2020,15,54,14,20,10,12,32,11,11
18,3,2020,15,59,16,19,10,13,25,8,12
18,3,2020,16,4,10,22,14,14,27,11,10
18,3,2020,16,9,15,21,16,14,25,9,13
18,3,2020,16,14,13,21,15,15,27,11,14
18,3,2020,16,19,13,23,12,13,22,12,12
18,3,2020,16,24,16,24,10,17,21,13,12
18,3,2020,16,29,16,24,9,18,20,10,11
18,3,2020,16,34,18,25,10,18,20,10,10
18,3,2020,16,39,19,27,11,15,16,11,12
18,3,2020,16,44,17,28,10,13,21,10,10
18,3,2020,16,49,20,29,11,18,19,11,12
18,3,2020,16,54,17,29,13,15,16,14,13
18,3,2020,16,59,17,22,13,18,18,13,13
18,3,2020,17,4,20,24,12,18,22,12,14
18,3,2020,17,9,20,22,13,15,18,14,13
18,3,2020,17,14,21,26,10,17,17,15,14
18,3,2020,17,19,20,22,12,17,21,14,12
18,3,2020,17,24,17,22,15,18,22,15,13
18,3,2020,17,29,17,23,12,18,23,15,15
18,3,2020,17,34,15,22,17,18,14,12,14
18,3,2020,17,39,15,23,17,18,14,12,12
18,3,2020,17,44,16,21,15,17,12,16,12
18,3,2020,17,49,12,19,13,14,15,17,11
18,3,2020,17,54,11,21,11,14,18,14,9
18,3,2020,17,59,12,18,11,13,16,16,10
18,3,2020,18,4,12,17,10,15,23,16,13
18,3,2020,18,9,9,17,9,11,23,12,11
18,3,2020,18,14,9,18,11,12,23,11,8
18,3,2020,18,19,8,15,8,10,26,10,8
18,3,2020,18,24,7,16,11,13,26,12,8
18,3,2020,18,29,8,14,13,17,27,12,7
18,3,2020,18,34,10,15,11,16,27,13,6
18,3,2020,18,39,9,17,12,15,27,12,7
18,3,2020,18,44,7,20,9,13,23,15,10
18,3,2020,18,49,4,18,16,11,26,11,9
18,3,2020,18,54,9,19,19,9,22,11,10
18,3,2020,18,59,11,19,15,9,21,15,10
18,3,2020,19,4,10,23,13,11,26,13,8
18,3,2020,19,9,10,22,13,15,20,16,11
18,3,2020,19,14,11,22,12,16,15,13,12
18,3,2020,19,19,11,23,13,16,18,14,7
18,3,2020,19,24,11,22,14,15,17,11,8
18,3,2020,19,29,13,24,10,15,18,10,10
18,3,2020,19,34,8,26,12,14,19,12,12
18,3,2020,19,39,8,22,13,11,19,13,11
18,3,2020,19,44,7,22,13,10,23,11,10
18,3,2020,19,49,8,20,8,12,24,11,8
18,3,2020,19,54,9,21,9,11,23,13,7
18,3,2020,19,59,8,23,8,12,22,12,8
18,3,2020,20,4,13,22,8,12,19,11,9
18,3,2020,20,9,9,23,8,12,21,9,10
18,3,2020,20,14,8,19,11,12,24,10,11
18,3,2020,20,19,7,18,10,10,22,8,12
18,3,2020,20,24,7,23,8,11,18,11,11
18,3,2020,20,29,13,29,8,9,21,10,12
18,3,2020,20,34,12,27,10,15,22,11,13
18,3,2020,20,39,12,26,9,15,23,10,14
18,3,2020,20,44,10,22,12,14,22,11,15
18,3,2020,20,49,12,25,10,15,26,16,13
18,3,2020,20,54,13,26,14,13,25,15,12
18,3,2020,20,59,13,23,14,10,22,18,12
18,3,2020,21,4,12,24,17,15,24,16,11
18,3,2020,21,9,9,20,17,17,25,16,10
18,3,2020,21,14,13,19,20,19,24,8,9
18,3,2020,21,19,11,19,18,18,23,14,11
18,3,2020,21,24,11,25,18,18,24,16,10
18,3,2020,21,29,10,24,16,17,26,18,11
18,3,2020,21,34,12,22,18,16,25,15,11
18,3,2020,21,39,12,26,16,15,24,16,10
18,3,2020,21,44,9,25,18,16,23,13,10
18,3,2020,21,49,10,23,17,17,23,13,9
18,3,2020,21,54,9,22,17,17,23,17,9
18,3,2020,21,59,9,21,15,15,22,13,9
18,3,2020,22,4,10,18,16,16,21,13,10
18,3,2020,22,9,9,18,15,16,19,12,14
18,3,2020,22,14,7,21,13,14,16,13,13
18,3,2020,22,19,6,20,14,12,18,15,13
18,3,2020,22,24,7,20,13,10,17,16,11
18,3,2020,22,29,7,19,9,8,19,14,9
18,3,2020,22,34,7,20,12,13,17,18,6
18,3,2020,22,39,7,21,13,14,13,14,8
18,3,2020,22,44,6,21,15,12,14,11,8
18,3,2020,22,49,7,18,15,13,14,6,9
18,3,2020,22,54,7,14,13,14,11,8,9
18,3,2020,22,59,7,12,12,13,11,9,8
18,3,2020,23,4,8,10,12,13,12,9,9
18,3,2020,23,9,8,9,13,13,15,9,9
18,3,2020,23,14,7,10,12,11,15,9,9
18,3,2020,23,19,6,10,14,13,14,11,10
18,3,2020,23,24,7,14,18,13,15,10,9
18,3,2020,23,29,9,12,15,12,13,8,8
18,3,2020,23,34,7,13,16,12,12,7,7
18,3,2020,23,39,7,8,17,13,12,8,7
18,3,2020,23,44,9,9,15,12,14,10,9
18,3,2020,23,49,7,9,15,12,14,9,11
18,3,2020,23,54,7,10,15,12,16,12,12
18,3,2020,23,59,5,9,14,10,15,13,10
19,3,2020,0,4,7,8,11,13,12,14,10
19,3,2020,0,9,7,10,11,14,13,15,13
19,3,2020,0,14,6,7,10,12,14,11,12
19,3,2020,0,19,5,7,8,11,12,8,9
19,3,2020,0,24,6,8,8,9,13,11,8
19,3,2020,0,29,4,8,9,8,10,13,9
19,3,2020,0,34,4,8,10,4,9,10,9
19,3,2020,0,39,7,11,13,5,11,12,11
19,3,2020,0,44,7,12,12,7,12,8,12
19,3,2020,0,49,7,11,15,7,11,10,11
19,3,2020,0,54,7,8,11,8,12,9,11
19,3,2020,0,59,6,8,10,8,11,9,13
19,3,2020,1,4,5,7,10,6,11,7,11
19,3,2020,1,9,7,6,9,7,13,7,10
19,3,2020,1,14,7,5,9,7,12,7,8
19,3,2020,1,19,5,7,10,6,11,6,8
19,3,2020,1,24,4,9,11,7,11,6,9
19,3,2020,1,29,4,6,9,7,10,8,10
19,3,2020,1,34,5,6,11,7,12,7,11
19,3,2020,1,39,6,7,11,5,11,8,9
19,3,2020,1,45,4,10,12,6,14,9,9
19,3,2020,1,50,4,8,10,5,13,9,9
19,3,2020,1,55,6,11,8,6,11,6,8
19,3,2020,2,0,5,11,7,5,10,10,8
19,3,2020,2,5,6,12,6,6,9,9,8
19,3,2020,2,10,6,11,7,5,10,9,9
19,3,2020,2,15,6,7,7,5,11,10,9
19,3,2020,2,20,4,10,6,5,12,8,8
19,3,2020,2,25,3,11,7,3,12,6,9
19,3,2020,2,30,3,13,6,4,11,7,9
19,3,2020,2,35,3,9,6,4,13,9,8
19,3,2020,2,40,2,10,6,3,13,8,8
19,3,2020,2,45,3,11,8,4,13,7,9
19,3,2020,2,50,3,13,8,4,16,6,5
19,3,2020,2,55,4,15,9,4,13,6,5
19,3,2020,3,0,4,12,9,5,14,9,6
19,3,2020,3,5,6,13,7,4,11,8,6
19,3,2020,3,10,7,14,4,3,10,6,8
19,3,2020,3,15,5,14,6,2,9,6,7
19,3,2020,3,20,6,15,8,3,10,7,8
19,3,2020,3,25,6,14,7,4,11,7,8
19,3,2020,3,30,7,13,6,6,10,6,8
19,3,2020,3,35,6,13,7,7,10,7,8
19,3,2020,3,40,5,12,7,5,8,6,7
19,3,2020,3,45,6,12,7,4,8,8,8
19,3,2020,3,50,5,13,7,4,8,7,8
19,3,2020,3,55,6,12,10,3,8,9,10
19,3,2020,4,0,8,11,9,3,8,9,8
19,3,2020,4,5,5,12,8,3,7,8,8
19,3,2020,4,10,4,12,7,4,9,5,9
19,3,2020,4,15,3,13,7,5,7,4,9
19,3,2020,4,20,4,14,6,6,5,5,8
19,3,2020,4,25,5,16,7,6,5,5,8
19,3,2020,4,30,5,12,8,6,9,5,8
19,3,2020,4,35,3,14,7,5,9,7,6
19,3,2020,4,40,3,13,6,5,9,9,5
19,3,2020,4,45,3,13,6,5,10,7,6
19,3,2020,4,50,4,12,7,5,9,7,5
19,3,2020,4,55,4,17,7,6,11,7,4
19,3,2020,5,0,4,18,8,6,14,6,4
19,3,2020,5,5,6,17,7,7,13,7,5
19,3,2020,5,10,6,17,7,7,14,6,5
19,3,2020,5,15,6,14,8,7,14,6,5
19,3,2020,5,20,5,18,9,7,13,7,6
19,3,2020,5,25,7,15,8,7,15,10,6
19,3,2020,5,30,5,13,7,7,16,7,6
19,3,2020,5,35,4,15,6,6,15,5,6
19,3,2020,5,40,6,13,7,6,13,5,7
19,3,2020,5,45,8,14,8,6,11,6,7
19,3,2020,5,50,9,12,7,6,10,5,7
19,3,2020,5,55,10,12,9,5,12,7,8
19,3,2020,6,0,8,11,10,5,11,7,8
19,3,2020,6,5,7,11,10,6,11,8,9
19,3,2020,6,10,6,14,9,4,12,9,8
19,3,2020,6,15,6,14,9,4,13,9,7
19,3,2020,6,20,5,13,10,4,13,10,6
19,3,2020,6,25,5,14,10,4,12,9,5
19,3,2020,6,30,1,12,9,4,11,8,5
19,3,2020,6,35,3,12,8,4,11,7,6
19,3,2020,6,40,2,12,7,5,13,8,6
19,3,2020,6,45,2,9,8,6,13,8,7
19,3,2020,6,50,2,9,8,5,13,8,6
19,3,2020,6,55,2,7,8,5,11,8,9
19,3,2020,7,0,1,11,7,5,14,10,10
19,3,2020,7,5,2,12,9,6,14,9,9
19,3,2020,7,10,3,12,9,6,13,9,10
19,3,2020,7,15,2,12,6,5,10,8,12
19,3,2020,7,20,3,12,5,5,10,7,10
19,3,2020,7,25,4,10,8,4,10,8,9
19,3,2020,7,30,4,8,9,3,8,10,9
19,3,2020,7,35,4,6,9,3,8,11,9
19,3,2020,7,40,4,7,8,3,9,9,7
19,3,2020,7,45,2,6,7,3,8,8,6
19,3,2020,7,50,2,5,6,2,7,6,5
19,3,2020,7,55,1,3,3,2,5,3,4
19,3,2020,8,0,0,3,2,2,4,0,4
19,3,2020,8,5,0,0,0,0,0,0,0
19,3,2020,8,10,0,0,0,0,0,0,0
19,3,2020,8,15,0,0,0,0,0,0,0
19,3,2020,8,20,0,0,0,0,0,0,0
19,3,2020,8,25,0,0,0,0,0,0,0
19,3,2020,8,30,0,0,0,0,0,0,0
19,3,2020,8,35,0,0,0,0,0,0,0
19,3,2020,8,40,0,0,0,0,0,0,0
19,3,2020,8,45,0,0,0,0,0,0,0
19,3,2020,8,50,0,0,0,0,0,0,0
19,3,2020,8,55,0,0,0,0,0,0,0
19,3,2020,9,0,0,0,0,0,0,0,0
19,3,2020,9,5,0,0,0,0,0,0,0
19,3,2020,9,10,0,0,0,0,0,0,0
19,3,2020,9,15,0,0,0,0,0,0,0
19,3,2020,9,20,0,0,0,0,0,0,0
19,3,2020,9,25,0,0,0,0,0,0,0
19,3,2020,9,30,0,0,0,0,0,0,0
19,3,2020,9,35,0,0,0,0,0,0,0
19,3,2020,9,40,0,0,0,0,0,0,0
19,3,2020,9,45,0,0,0,0,0,0,0
19,3,2020,9,50,0,0,0,0,0,0,0
19,3,2020,9,55,0,0,0,0,0,0,0
19,3,2020,10,0,0,0,0,0,0,0,0
19,3,2020,10,5,0,0,0,0,0,0,0
19,3,2020,10,10,0,0,0,0,0,0,0
19,3,2020,10,15,0,0,0,0,0,0,0
19,3,2020,10,20,0,0,0,0,0,0,0
19,3,2020,10,25,0,0,0,0,0,0,0
19,3,2020,10,30,0,0,0,0,0,0,0
19,3,2020,10,35,0,0,0,0,0,0,0
19,3,2020,10,40,0,0,0,0,0,0,0
19,3,2020,10,45,0,0,0,0,0,0,0
19,3,2020,10,50,0,0,0,0,0,0,0
19,3,2020,10,55,0,0,0,0,0,0,0
19,3,2020,11,0,0,0,0,0,0,0,0
19,3,2020,11,5,0,0,0,0,0,0,0
19,3,2020,11,10,0,0,0,0,0,0,0
19,3,2020,11,15,0,0,0,0,0,0,0
19,3,2020,11,20,0,0,0,0,0,0,0
19,3,2020,11,25,0,0,0,0,0,0,0
19,3,2020,11,30,0,0,0,0,0,0,0
19,3,2020,11,35,0,0,0,0,0,0,0
19,3,2020,11,40,0,0,0,0,0,0,0
19,3,2020,11,45,0,0,0,0,0,0,0
19,3,2020,11,50,0,0,0,0,0,0,0
19,3,2020,11,55,0,0,0,0,0,0,0
19,3,2020,12,0,0,0,0,0,0,0,0
19,3,2020,12,5,7,7,8,4,3,2,2
19,3,2020,12,10,5,9,7,4,4,2,3
19,3,2020,12,15,7,10,8,6,8,1,5
19,3,2020,12,20,5,7,10,6,12,3,9
19,3,2020,12,25,7,13,13,9,13,2,9
19,3,2020,12,30,11,14,12,10,11,3,8
19,3,2020,12,35,13,16,12,11,13,4,10
19,3,2020,12,40,11,18,16,10,16,6,11
19,3,2020,12,45,13,19,13,10,18,5,15
19,3,2020,12,50,12,20,12,10,16,6,14
19,3,2020,12,55,12,18,10,12,15,8,14
19,3,2020,13,0,10,18,11,12,14,7,14
19,3,2020,13,5,9,23,12,13,18,8,13
19,3,2020,13,10,11,24,14,16,22,8,9
19,3,2020,13,15,13,27,14,14,23,9,15
19,3,2020,13,20,13,20,9,12,23,7,14
19,3,2020,13,25,12,18,12,13,22,9,14
19,3,2020,13,30,10,15,14,12,28,11,15
19,3,2020,13,35,9,20,12,12,27,12,11
19,3,2020,13,40,7,16,13,11,28,10,14
19,3,2020,13,45,7,17,14,10,27,7,13
19,3,2020,13,50,7,22,15,11,22,8,16
19,3,2020,13,55,6,25,15,11,25,11,9
19,3,2020,14,0,5,23,13,8,25,11,11
19,3,2020,14,5,5,25,15,9,28,13,11
19,3,2020,14,10,4,25,19,9,29,14,9
19,3,2020,14,15,5,23,17,9,28,12,12
19,3,2020,14,20,6,21,16,9,25,10,13
19,3,2020,14,25,7,22,16,11,22,9,11
19,3,2020,14,30,8,23,15,10,20,9,12
19,3,2020,14,35,12,21,15,10,24,11,15
19,3,2020,14,40,11,18,18,11,29,10,15
19,3,2020,14,45,14,19,16,11,26,9,13
19,3,2020,14,50,11,21,16,12,24,10,13
19,3,2020,14,55,10,19,14,11,20,11,13
19,3,2020,15,0,11,20,16,11,23,10,14
19,3,2020,15,5,13,17,14,10,22,11,14
19,3,2020,15,10,16,16,18,14,20,11,15
19,3,2020,15,15,13,15,18,14,24,10,13
19,3,2020,15,20,16,16,20,16,26,9,14
19,3,2020,15,25,15,16,23,17,23,10,12
19,3,2020,15,30,14,19,22,14,22,11,12
19,3,2020,15,35,14,22,17,12,23,11,12
19,3,2020,15,40,16,27,16,16,20,8,9
19,3,2020,15,45,16,30,12,12,19,8,10
19,3,2020,15,50,13,31,12,14,20,9,8
19,3,2020,15,55,13,22,14,15,20,8,9
19,3,2020,16,0,12,22,15,14,17,9,9
19,3,2020,16,5,12,26,16,13,19,13,8
19,3,2020,16,10,14,24,20,14,21,10,11
19,3,2020,16,15,13,22,23,13,19,8,12
19,3,2020,16,20,12,20,24,12,17,8,11
19,3,2020,16,25,13,20,25,13,22,6,9
19,3,2020,16,30,16,20,21,12,26,11,9
19,3,2020,16,35,15,19,20,11,27,13,8
19,3,2020,16,40,14,14,23,11,30,10,6
19,3,2020,16,45,10,17,28,12,26,12,5
19,3,2020,16,50,12,19,26,13,23,13,6
19,3,2020,16,55,15,23,25,10,28,12,8
19,3,2020,17,0,20,25,25,8,25,8,9
19,3,2020,17,5,15,27,23,9,25,11,8
19,3,2020,17,10,16,28,22,7,23,14,10
19,3,2020,17,15,16,30,14,11,22,12,8
19,3,2020,17,20,18,29,16,11,17,15,10
19,3,2020,17,25,19,26,17,10,21,14,8
19,3,2020,17,30,16,24,19,10,18,11,10
19,3,2020,17,35,15,32,17,11,19,14,10
19,3,2020,17,40,16,28,15,13,20,14,11
19,3,2020,17,45,18,28,10,13,22,14,10
19,3,2020,17,50,18,29,11,10,23,13,10
19,3,2020,17,55,16,20,13,9,23,11,11
19,3,2020,18,0,14,25,13,10,23,12,11
